,sessionID,age,tracing_item,f1_score
645,v21525550708871,3,shape,0.20743639921722112
646,v21525556803279,3,shape,0.2066238260009886
647,v21525558221538,3,shape,0.2961354754667824
648,v21525560587054,3,shape,0.0
649,v21525563379410,3,shape,0.31061192873741283
650,v21525563483417,3,shape,0.0
651,v21525638712090,3,shape,0.03820720058780309
652,v21525638749442,3,shape,0.3081847279378143
653,v21525641667592,3,shape,0.4430441105186621
654,v21525642375794,3,shape,0.29431072210065645
655,v21525645299423,3,shape,0.025550660792951544
656,v21525645588706,3,shape,0.0
657,v21525809687436,3,shape,0.26243980738362765
658,v21525809840098,3,shape,0.24965171356923935
659,v21525811079374,3,shape,0.4274952919020716
660,v21525811377305,3,shape,0.30260047281323876
661,v21525821354432,3,shape,0.3790476190476191
662,1524768583158,3,shape,0.2341508560851458
663,1524768691693,3,shape,0.30837657524091916
664,v21524856358335,4,shape,0.290785498489426
665,v21524856509063,4,shape,0.44986449864498645
666,v21524857899704,4,shape,0.2541685443893646
667,v21525203747073,4,shape,0.48674242424242425
668,v21525204751261,4,shape,0.0
669,v21525209631693,4,shape,0.49690033381020504
670,v21525214198507,4,shape,0.2915980230642504
671,v21525292369468,4,shape,0.3806921675774134
672,v21525390471031,4,shape,0.36133603238866396
673,v21525453199663,4,shape,0.3325254483761512
674,v21525541778753,4,shape,0.3844011142061281
675,v21525541871983,4,shape,0.47959183673469385
676,v21525544661929,4,shape,0.26907807675341866
677,v21525544907068,4,shape,0.24461064672239333
678,v21525547003710,4,shape,0.11864406779661017
679,v21525547045727,4,shape,0.4916099773242631
680,v21525547211269,4,shape,0.4036866359447005
681,v21525547923487,4,shape,0.2424480188309141
682,v21525548044332,4,shape,0.16473118279569893
683,v21525633020452,4,shape,0.3072268907563025
684,v21525639180649,4,shape,0.4641701340730467
685,v21525639452665,4,shape,0.48473461719116956
686,v21525640494973,4,shape,0.37969094922737306
687,v21525641489562,4,shape,0.37168141592920356
688,v21525643056695,4,shape,0.029785370127025843
689,v21525647207993,4,shape,0.43462246777163904
690,v21525648097422,4,shape,0.44227959084266927
691,v21525648686765,4,shape,0.08838383838383837
692,v21525648772194,4,shape,0.4995296331138288
693,v21525802763941,4,shape,0.4488847583643123
694,v21525803685456,4,shape,0.4917878930079775
695,v21525803809858,4,shape,0.5058252427184465
696,v21525804660164,4,shape,0.34603658536585363
697,v21525808174680,4,shape,0.4939812750780205
698,v21525808318682,4,shape,0.42432556012802924
699,v21525809367447,4,shape,0.5204032645223235
700,v21525809542065,4,shape,0.14489380273494326
701,v21525809573396,4,shape,0.2379570516540917
702,v21525809616969,4,shape,0.20171214553237027
703,v21525815254474,4,shape,0.12226066897347175
704,1524774211399,4,shape,0.438921651221567
705,test1524766518460,5,shape,0.40327719617660446
706,test1524769263535,5,shape,0.507239607659972
707,v21524853538862,5,shape,0.3472090823084201
708,v21524855284958,5,shape,0.39999999999999997
709,v21524855358955,5,shape,0.4804669959586888
710,v21524942303829,5,shape,0.5246971109040075
711,v21525303962336,5,shape,0.43800475059382427
712,v21525304014539,5,shape,0.45561594202898553
713,v21525369840057,5,shape,0.510166358595194
714,v21525372655577,5,shape,0.508068234209313
715,v21525461501240,5,shape,0.4816705336426914
716,v21525470728442,5,shape,0.4117647058823529
717,v21525474148305,5,shape,0.19297423887587822
718,v21525554303144,5,shape,0.562116202172886
719,v21525557787282,5,shape,0.38073394495412843
720,v21525558042346,5,shape,0.4581212401665895
721,v21525558605121,5,shape,0.3844208396560445
722,v21525559360609,5,shape,0.26426799007444174
723,v21525559482786,5,shape,0.49952516619183296
724,v21525560854927,5,shape,0.2661431064572426
725,v21525637742217,5,shape,0.20660377358490567
726,v21525637778736,5,shape,0.07545106615636961
727,v21525641890517,5,shape,0.42407407407407405
728,v21525645658013,5,shape,0.4891251812469792
729,v21525649510031,5,shape,0.42291128337639966
730,v21525802532539,5,shape,0.3528301886792452
731,1524766676245,5,shape,0.5193269668030923
732,v21524853325838,6,shape,0.5433472415391748
733,v21524853769415,6,shape,0.5256166982922201
734,v21525378238379,6,shape,0.5306310456011054
735,v21525455237137,6,shape,0.5679845708775313
736,v21525455773609,6,shape,0.6184777405457156
737,v21525458631961,6,shape,0.4117647058823529
738,v21525461357850,6,shape,0.386654478976234
739,v21525461716081,6,shape,0.6218721037998147
740,v21525546377637,6,shape,0.5114285714285713
741,v21525548553791,6,shape,0.42938388625592416
742,v21525556349396,6,shape,0.14527205493924986
743,v21525556427967,6,shape,0.5567198177676538
744,v21525556707545,6,shape,0.460742830277386
745,v21525560249104,6,shape,0.5341074020319304
746,v21525561152170,6,shape,0.6464269033162074
747,v21525562697676,6,shape,0.38670411985018727
748,v21524852833636,7,shape,0.5371321812237272
749,v21524854929261,7,shape,0.5485765928603705
750,v21524858351543,7,shape,0.5417066155321189
751,v21524858550029,7,shape,0.473138548539114
752,v21524858688467,7,shape,0.24819220900396546
753,v21525378010692,7,shape,0.4775566867191115
754,v21525455905420,7,shape,0.628900624099856
755,v21525456299110,7,shape,0.4710860366713681
756,v21525457852106,7,shape,0.20964860035735558
757,v21525457904470,7,shape,0.5289411764705882
758,v21525458988973,7,shape,0.3764595983185427
759,v21525459055787,7,shape,0.32763819095477387
760,v21525459333293,7,shape,0.508936970837253
761,v21525555203368,7,shape,0.624031007751938
762,v21525555736798,7,shape,0.6714353838817358
763,v21525636910784,7,shape,0.39454545454545453
764,v21525642485023,7,shape,0.22723330442324371
765,v21525642760576,7,shape,0.09049015500628405
766,v21524850675318,8,shape,0.5011820330969268
767,v21524851276800,8,shape,0.2111251580278129
768,v21524852136263,8,shape,0.6590909090909092
769,v21524852602415,8,shape,0.40050590219224286
770,v21524854037249,8,shape,0.21385542168674698
771,v21524854095549,8,shape,0.13371675053918045
772,v21525371436644,8,shape,0.2197004085338175
773,v21525373474637,8,shape,0.4585131894484412
774,v21525457620791,8,shape,0.590513068731849
775,v21525542457996,8,shape,0.13097284290134067
776,v21525548151455,8,shape,0.04065573770491803
777,v21525549156031,8,shape,0.5801668211306766
778,v21525552599609,8,shape,0.5458891013384322
779,v21525556038612,8,shape,0.6079846079846081
780,v21525635720563,8,shape,0.567303213786679
781,v21525635953797,8,shape,0.0
782,v21525646041749,8,shape,0.584942084942085
783,1524767406267,8,shape,0.6780758556891767
784,v21525462549298,9,shape,0.0
785,v21525559698068,9,shape,0.5384243595940067
786,v21525812809975,9,shape,0.10971428571428574
787,v21525823317876,9,shape,0.5596979707409155
788,v21525823804093,9,shape,0.4950495049504951
789,1524767460609,9,shape,0.38670411985018727
790,1524767677268,9,shape,0.5190343546889509
791,v31525893700992,10,shape,0.08980582524271846
792,v31526151383057,10,shape,0.5038387715930902
793,v31526152332221,10,shape,0.5279091769157994
794,v31526764663958,10,shape,0.7220630372492837
795,v31526765218403,10,shape,0.5211602472658108
796,v31525889224904,2,shape,0.3000468823253633
797,v31525893174061,2,shape,0.5591296121097447
798,v31525894638556,2,shape,0.45995316159250593
799,v31525894697860,2,shape,0.255663430420712
800,v31525897661521,2,shape,0.14704817095255343
801,v31525901322190,2,shape,0.17194570135746604
802,v31525980279680,2,shape,0.09644268774703557
803,v31525990258467,2,shape,0.0
804,v31526064952740,2,shape,0.2876526458616011
805,v31526067194650,2,shape,0.04014939309056956
806,v31526075895791,2,shape,0.021665538253215978
807,v31526148488690,2,shape,0.0
808,v31526152658322,2,shape,0.16946442845723422
809,v31526154949156,2,shape,0.15174506828528073
810,v31526160539320,2,shape,0.358700489541611
811,v31526160796383,2,shape,0.17246596066565809
812,v31526162477315,2,shape,0.2705825710158883
813,v31526163636798,2,shape,0.25025536261491316
814,v31526241319670,2,shape,0.18151401087411126
815,v31526249267204,2,shape,0.19980694980694982
816,v31526250640902,2,shape,0.041785375118708445
817,v31526403599614,2,shape,0.32177332856632107
818,v31526411112241,2,shape,0.0973338975878121
819,v31526411171270,2,shape,0.07692307692307691
820,v31526413722391,2,shape,0.13767019667170954
821,v31526414368321,2,shape,0.2056399132321041
822,v31526491920836,2,shape,0.2169811320754717
823,v31526492587373,2,shape,0.38993710691823896
824,v31526492679058,2,shape,0.42040623523854515
825,v31526493024418,2,shape,0.17933491686460806
826,v31526493522883,2,shape,0.14248838409912234
827,v31526497092100,2,shape,0.10308285163776494
828,v31526498176971,2,shape,0.13333333333333336
829,v31526498731343,2,shape,0.0880893300248139
830,v31526504221167,2,shape,0.16445623342175067
831,v31526581002319,2,shape,0.3746312684365781
832,v31526582770784,2,shape,0.2069357589539511
833,v31526584027584,2,shape,0.21617357001972387
834,v31526584275728,2,shape,0.10249307479224376
835,v31526584514437,2,shape,0.16444284168770285
836,v31526585288203,2,shape,0.2361720807726075
837,v31526585403449,2,shape,0.0
838,v31526589996853,2,shape,0.135678391959799
839,v31526594227071,2,shape,0.07043343653250773
840,v31526597266207,2,shape,0.11921657678115243
841,v31526597401126,2,shape,0.0
842,v31526600614970,2,shape,0.21087314662273476
843,v31526675203953,2,shape,0.0
844,v31526679841182,2,shape,0.1462639109697933
845,v31526680185143,2,shape,0.08290155440414508
846,v31526680329751,2,shape,0.03298969072164949
847,v31526680929665,2,shape,0.544286369894447
848,v31526680983312,2,shape,0.03784084585420145
849,v31526752420466,2,shape,0.2838407494145199
850,v31526753329532,2,shape,0.0
851,v31526764026630,2,shape,0.08971454463072044
852,v31526767678558,2,shape,0.3567720622935347
853,v31527010738007,2,shape,0.21018418201516792
854,v31527017203887,2,shape,0.11329755515802029
855,v31527353710657,2,shape,0.06455951580363148
856,v31525893768237,3,shape,0.0
857,v31525901714819,3,shape,0.309809143364403
858,v31525904067360,3,shape,0.13485113835376533
859,v31525906762541,3,shape,0.45643939393939387
860,v31525984944345,3,shape,0.3373702422145329
861,v31525992411710,3,shape,0.3029162746942615
862,v31525992682386,3,shape,0.36446469248291574
863,v31526078151101,3,shape,0.3638042474607572
864,v31526078606222,3,shape,0.13113161728994657
865,v31526148565492,3,shape,0.044955567171981174
866,v31526154337782,3,shape,0.01445177505497958
867,v31526154627196,3,shape,0.07142857142857144
868,v31526154829898,3,shape,0.09905254091300603
869,v31526245452952,3,shape,0.26267078007933004
870,v31526245726886,3,shape,0.37442153975599496
871,v31526253202063,3,shape,0.2360352792944141
872,v31526412933917,3,shape,0.39425837320574164
873,v31526415298029,3,shape,0.24429657794676807
874,v31526423557040,3,shape,0.22026061370323669
875,v31526424268311,3,shape,0.09953161592505855
876,v31526495821185,3,shape,0.05701943844492441
877,v31526495972835,3,shape,0.198019801980198
878,v31526500472039,3,shape,0.3291724456773001
879,v31526501614452,3,shape,0.2968058968058968
880,v31526501890472,3,shape,0.3313086692435118
881,v31526502079646,3,shape,0.5924214417744916
882,v31526502817047,3,shape,0.20968730839975472
883,v31526503729609,3,shape,0.18001289490651193
884,v31526503860486,3,shape,0.21311475409836064
885,v31526507684003,3,shape,0.33754208754208753
886,v31526509068920,3,shape,0.3021148036253776
887,v31526509143887,3,shape,0.03380588876772083
888,v31526509216312,3,shape,0.2677561282212445
889,v31526583537981,3,shape,0.283010752688172
890,v31526588694293,3,shape,0.23127690100430418
891,v31526589361603,3,shape,0.28382292097641704
892,v31526590708297,3,shape,0.4792060491493384
893,v31526592760212,3,shape,0.2686868686868687
894,v31526593921790,3,shape,0.08101957214383249
895,v31526598587970,3,shape,0.2428884026258206
896,v31526599186312,3,shape,0.2257142857142857
897,v31526667871238,3,shape,0.10057803468208093
898,v31526671777923,3,shape,0.4021062709430349
899,v31526677237307,3,shape,0.02560819462227913
900,v31526681102427,3,shape,0.42960115329168663
901,v31526751939062,3,shape,0.17433544730805559
902,v31526752691523,3,shape,0.0
903,v31526754310894,3,shape,0.43078412391093907
904,v31526757398790,3,shape,0.13974799541809851
905,v31526757881135,3,shape,0.41218637992831536
906,v31526758896291,3,shape,0.44130626654898497
907,v31526759347944,3,shape,0.0
908,v31526760363848,3,shape,0.4846770391324847
909,v31526762829294,3,shape,0.34360410830999066
910,v31526763016973,3,shape,0.4105598543468366
911,v31526765931739,3,shape,0.3947019867549669
912,v31526767554598,3,shape,0.422232601588043
913,v31527015391114,3,shape,0.0
914,v31527015704037,3,shape,0.0
915,v31525888228961,4,shape,0.0
916,v31525889090419,4,shape,0.11918795022920758
917,v31525899254114,4,shape,0.5224489795918368
918,v31525908206117,4,shape,0.4332372718539866
919,v31525908387543,4,shape,0.5210577864838394
920,v31525975379407,4,shape,0.2926829268292683
921,v31525984464310,4,shape,0.3330049261083744
922,v31526065527149,4,shape,0.3415525114155251
923,v31526073488506,4,shape,0.40463009562154
924,v31526078928446,4,shape,0.3673076923076923
925,v31526144135278,4,shape,0.14052143172779497
926,v31526162026170,4,shape,0.19953416149068323
927,v31526166383560,4,shape,0.24057279236276852
928,v31526166579282,4,shape,0.48366013071895425
929,v31526167651102,4,shape,0.506741050674105
930,v31526230799543,4,shape,0.017017017017017015
931,v31526239192649,4,shape,0.40430510060832947
932,v31526250064091,4,shape,0.015865146256817054
933,v31526417227846,4,shape,0.47080630213160335
934,v31526497714288,4,shape,0.60692271218587
935,v31526506824890,4,shape,0.4705309303458353
936,v31526507434035,4,shape,0.039755351681957186
937,v31526507469435,4,shape,0.4106081390032007
938,v31526507850752,4,shape,0.3306930693069307
939,v31526507939966,4,shape,0.333994053518335
940,v31526583071756,4,shape,0.49082125603864735
941,v31526592878172,4,shape,0.5404376784015225
942,v31526663521297,4,shape,0.0603882099209202
943,v31526671633294,4,shape,0.25839080459770114
944,v31526673903441,4,shape,0.48489795918367345
945,v31526675307830,4,shape,0.4736091298145506
946,v31526754190421,4,shape,0.21982758620689655
947,v31526761507026,4,shape,0.31270666036844585
948,v31526763408835,4,shape,0.406355320173327
949,v31526763707135,4,shape,0.38182696955050743
950,v31526765744803,4,shape,0.11270491803278689
951,v31527009966236,4,shape,0.5268109125117592
952,v31527014921221,4,shape,0.1714023831347388
953,v31527016330371,4,shape,0.22897196261682243
954,v31527016706178,4,shape,0.22005420054200545
955,v31525893976840,5,shape,0.6891314665401044
956,v31525976865876,5,shape,0.41806823642479574
957,v31525980056969,5,shape,0.2936630602782071
958,v31525980700084,5,shape,0.38970938542162936
959,v31526060140935,5,shape,0.4731707317073171
960,v31526072349961,5,shape,0.3005319148936171
961,v31526072947360,5,shape,0.017049180327868854
962,v31526075778527,5,shape,0.0967059534602599
963,v31526157427450,5,shape,0.4101123595505618
964,v31526158807742,5,shape,0.5824493731918997
965,v31526254092272,5,shape,0.5339063992359121
966,v31526254628791,5,shape,0.26325757575757575
967,v31526254866517,5,shape,0.06962287608785743
968,v31526418564273,5,shape,0.07033248081841433
969,v31526420267473,5,shape,0.2950423216444982
970,v31526420360572,5,shape,0.5317535545023697
971,v31526492191665,5,shape,0.5259615384615384
972,v31526498877100,5,shape,0.2562423250102333
973,v31526499554039,5,shape,0.576716999512908
974,v31526581704526,5,shape,0.4734020618556701
975,v31526594287690,5,shape,0.4740532959326788
976,v31526665656985,5,shape,0.3297944431895189
977,v31526668893894,5,shape,0.40744466800804835
978,v31526674232751,5,shape,0.6140765233821447
979,v31526681463221,5,shape,0.4070970921636274
980,v31526756687249,5,shape,0.5009596928982725
981,v31526762362068,5,shape,0.44295942720763726
982,v31526766142852,5,shape,0.3875573686894441
983,v31526766453659,5,shape,0.43714821763602246
984,v31526766708947,5,shape,0.48933143669985774
985,v31527022760101,5,shape,0.39740680713128035
986,v31525887854758,6,shape,0.4848762603116407
987,v31525891444648,6,shape,0.0
988,v31525891955621,6,shape,0.37852845904673765
989,v31525893072119,6,shape,0.5696682464454976
990,v31525893423612,6,shape,0.1099476439790576
991,v31525895728803,6,shape,0.6832298136645962
992,v31525974676521,6,shape,0.34919028340080976
993,v31525976032935,6,shape,0.05961070559610706
994,v31526060998610,6,shape,0.4845814977973569
995,v31526061437727,6,shape,0.3380668804397618
996,v31526063462438,6,shape,0.5630130371801062
997,v31526063910231,6,shape,0.4061212477928194
998,v31526063950237,6,shape,0.449480642115203
999,v31526064096293,6,shape,0.4407105136821891
1000,v31526157685006,6,shape,0.3941811356170811
1001,v31526168752022,6,shape,0.6235349273323957
1002,v31526240601849,6,shape,0.44866920152091255
1003,v31526251554792,6,shape,0.48719188013533105
1004,v31526251955281,6,shape,0.32128146453089246
1005,v31526409936551,6,shape,0.13664233576642335
1006,v31526506411620,6,shape,0.5422740524781341
1007,v31526580838432,6,shape,0.0
1008,v31526581096926,6,shape,0.5981669078630005
1009,v31526583886859,6,shape,0.48279158699808794
1010,v31526665223948,6,shape,0.4597249508840865
1011,v31526665751276,6,shape,0.48967834853576575
1012,v31526666150080,6,shape,0.502906976744186
1013,v31526669362249,6,shape,0.3235998085208234
1014,v31526759675535,6,shape,0.5608568646543329
1015,v31525991189257,7,shape,0.3030861354214648
1016,v31526060310716,7,shape,0.5428571428571428
1017,v31526060708396,7,shape,0.6351351351351352
1018,v31526061799166,7,shape,0.43732327992459946
1019,v31526061874268,7,shape,0.4144486692015209
1020,v31526061922561,7,shape,0.4403583215464404
1021,v31526064139398,7,shape,0.5670053217223029
1022,v31526064497532,7,shape,0.5897558640497845
1023,v31526064719488,7,shape,0.5958272683163512
1024,v31526074098901,7,shape,0.5430909966297546
1025,v31526244386384,7,shape,0.49105848235862737
1026,v31526249826372,7,shape,0.563771712158809
1027,v31526252692974,7,shape,0.5777126099706745
1028,v31526417564997,7,shape,0.045103092783505154
1029,v31526508668316,7,shape,0.6682375117813384
1030,v31526581199619,7,shape,0.5182341650671785
1031,v31526598684878,7,shape,0.015982951518380396
1032,v31526598717979,7,shape,0.4234620886981402
1033,v31526598908203,7,shape,0.5319645356976203
1034,v31526768532130,7,shape,0.3500717360114778
1035,v31525907652522,8,shape,0.55435847208619
1036,v31526074471797,8,shape,0.49802371541501983
1037,v31526148649096,8,shape,0.05130597014925373
1038,v31526150370058,8,shape,0.5509803921568627
1039,v31526152868212,8,shape,0.6197866149369543
1040,v31526163910656,8,shape,0.4245098039215686
1041,v31526164238357,8,shape,0.45863570391872277
1042,v31526249878999,8,shape,0.5957446808510638
1043,v31526413939938,8,shape,0.32079961922893857
1044,v31526422835385,8,shape,0.031237155774763662
1045,v31526666895291,8,shape,0.5029686174724343
1046,v31525993726883,9,shape,0.026315789473684213
1047,v31526155956525,9,shape,0.5419664268585133
1048,v31526245515315,9,shape,0.43098842386464825
1049,v31526247467722,9,shape,0.45297504798464494
1050,v31526252261677,9,shape,0.4821600771456123
1051,v31526253458184,9,shape,0.31890874882408277
1052,v31526580960319,9,shape,0.5072886297376094
1053,v31526593619763,9,shape,0.5987565758010521
1054,v31526757005823,9,shape,0.22350304194684598
1055,v21525545759213,10,this circle,0.12323682256867115
1056,v21525545903076,10,this circle,0.3435326842837274
1057,v21525563820982,10,this circle,0.06581986143187067
1058,v21525646652228,10,this circle,0.08804108584005868
1059,1524768031714,10,this circle,0.20438871473354234
1060,test1524772855773,2,this circle,0.04884667571234736
1061,v21524845953055,2,this circle,0.025699168556311415
1062,v21524941894896,2,this circle,0.20263516583371194
1063,v21525209118926,2,this circle,0.06593406593406594
1064,v21525215311428,2,this circle,0.14829931972789118
1065,v21525291006459,2,this circle,0.010830324909747294
1066,v21525302271051,2,this circle,0.03326612903225806
1067,v21525370190417,2,this circle,0.01701093560145808
1068,v21525380666735,2,this circle,0.14365256124721604
1069,v21525542553772,2,this circle,0.035211267605633804
1070,v21525545242362,2,this circle,0.24011103400416378
1071,v21525559104049,2,this circle,0.10415671285236504
1072,v21525562306282,2,this circle,0.10035211267605634
1073,v21525563260304,2,this circle,0.12505316886431306
1074,v21525631751206,2,this circle,0.0681686886192952
1075,v21525643466617,2,this circle,0.029306930693069302
1076,v21525646419316,2,this circle,0.3249146757679181
1077,1524777289150,2,this circle,0.028797696184305256
1078,test1524776059907,3,this circle,0.03369839932603202
1079,v21525201939245,3,this circle,0.2020330368487929
1080,v21525202141816,3,this circle,0.04981773997569866
1081,v21525202522700,3,this circle,0.0539568345323741
1082,v21525205061570,3,this circle,0.04403409090909091
1083,v21525286901090,3,this circle,0.051860202931228866
1084,v21525287392928,3,this circle,0.010198878123406425
1085,v21525288102233,3,this circle,0.028735632183908046
1086,v21525298849851,3,this circle,0.0
1087,v21525298979561,3,this circle,0.0
1088,v21525304147638,3,this circle,0.06113138686131386
1089,v21525371761734,3,this circle,0.0068259385665529
1090,v21525376290344,3,this circle,0.0348221044663134
1091,v21525379342262,3,this circle,0.04911742133537989
1092,v21525385713089,3,this circle,0.0
1093,v21525387461638,3,this circle,0.043373493975903614
1094,v21525459787159,3,this circle,0.048985304408677405
1095,v21525469215644,3,this circle,0.05089408528198074
1096,v21525473801500,3,this circle,0.063102541630149
1097,v21525473900587,3,this circle,0.030467899891186073
1098,v21525474397722,3,this circle,0.06352941176470589
1099,v21525474543819,3,this circle,0.18132242672119975
1100,v21525547616618,3,this circle,0.0
1101,v21525550708871,3,this circle,0.0750551876379691
1102,v21525553432460,3,this circle,0.18624641833810887
1103,v21525556803279,3,this circle,0.09361423067464548
1104,v21525558221538,3,this circle,0.13062409288824384
1105,v21525560587054,3,this circle,0.07147258163894023
1106,v21525563379410,3,this circle,0.03337612323491656
1107,v21525563483417,3,this circle,0.0
1108,v21525638749442,3,this circle,0.0871261378413524
1109,v21525645299423,3,this circle,0.027777777777777776
1110,v21525809840098,3,this circle,0.035623409669211195
1111,v21525811079374,3,this circle,0.0463618802318094
1112,v21525811377305,3,this circle,0.0294314381270903
1113,v21525821354432,3,this circle,0.07317073170731708
1114,1524768583158,3,this circle,0.09953550099535499
1115,1524768885837,3,this circle,0.0
1116,v21524857899704,4,this circle,0.15127175368139223
1117,v21525201739679,4,this circle,0.035977105478331974
1118,v21525203747073,4,this circle,0.08684546615581099
1119,v21525204751261,4,this circle,0.02195504443282802
1120,v21525209631693,4,this circle,0.29784272790535843
1121,v21525214198507,4,this circle,0.1241914618369987
1122,v21525292369468,4,this circle,0.03268945022288261
1123,v21525390471031,4,this circle,0.0
1124,v21525453199663,4,this circle,0.03463855421686748
1125,v21525472262535,4,this circle,0.10721376571806751
1126,v21525544661929,4,this circle,0.2863070539419087
1127,v21525544907068,4,this circle,0.1564039408866995
1128,v21525547045727,4,this circle,0.21698113207547168
1129,v21525547211269,4,this circle,0.08997632202052092
1130,v21525547923487,4,this circle,0.07351351351351351
1131,v21525548044332,4,this circle,0.0871275997751546
1132,v21525553516524,4,this circle,0.08908238446081715
1133,v21525633145983,4,this circle,0.061793519216277314
1134,v21525639180649,4,this circle,0.0996512207274539
1135,v21525639452665,4,this circle,0.13552361396303902
1136,v21525640494973,4,this circle,0.16986301369863013
1137,v21525641489562,4,this circle,0.06917914300464637
1138,v21525643056695,4,this circle,0.1453775582215949
1139,v21525647207993,4,this circle,0.060382916053019146
1140,v21525648097422,4,this circle,0.1467764060356653
1141,v21525648772194,4,this circle,0.060225846925972396
1142,v21525802763941,4,this circle,0.14419225634178906
1143,v21525803685456,4,this circle,0.03996925441967717
1144,v21525803809858,4,this circle,0.10130468150422102
1145,v21525804660164,4,this circle,0.043591979075850044
1146,v21525808174680,4,this circle,0.07036747458952307
1147,v21525808318682,4,this circle,0.03888888888888889
1148,v21525809367447,4,this circle,0.05680990531682447
1149,1524774211399,4,this circle,0.0
1150,test1524769263535,5,this circle,0.1590612777053455
1151,v21524853538862,5,this circle,0.21300138312586447
1152,v21524855284958,5,this circle,0.03526818515797207
1153,v21524855358955,5,this circle,0.03796610169491526
1154,v21524942303829,5,this circle,0.0
1155,v21524943406110,5,this circle,0.023112480739599383
1156,v21525304014539,5,this circle,0.10690423162583519
1157,v21525369840057,5,this circle,0.11953352769679301
1158,v21525372655577,5,this circle,0.13607370659107018
1159,v21525461501240,5,this circle,0.08925204274041483
1160,v21525470728442,5,this circle,0.24320827943078913
1161,v21525474148305,5,this circle,0.0
1162,v21525554303144,5,this circle,0.17329545454545456
1163,v21525557787282,5,this circle,0.1267387944358578
1164,v21525558042346,5,this circle,0.192090395480226
1165,v21525558605121,5,this circle,0.062411347517730496
1166,v21525559482786,5,this circle,0.19099590723055937
1167,v21525560854927,5,this circle,0.1978465679676985
1168,v21525641890517,5,this circle,0.10821917808219178
1169,v21525649510031,5,this circle,0.0
1170,v21525802532539,5,this circle,0.0936408106219427
1171,1524766676245,5,this circle,0.0
1172,v21524853769415,6,this circle,0.05645645645645645
1173,v21525378238379,6,this circle,0.07351940095302928
1174,v21525455237137,6,this circle,0.07738998482549317
1175,v21525455773609,6,this circle,0.042899408284023666
1176,v21525458631961,6,this circle,0.2651779483600837
1177,v21525461357850,6,this circle,0.18101545253863136
1178,v21525461716081,6,this circle,0.08556925308194344
1179,v21525548553791,6,this circle,0.019892884468247895
1180,v21525556427967,6,this circle,0.24968632371392727
1181,v21525560249104,6,this circle,0.14183381088825217
1182,v21525561152170,6,this circle,0.06128550074738416
1183,v21525562697676,6,this circle,0.11396011396011396
1184,v21524852833636,7,this circle,0.16430594900849857
1185,v21524854929261,7,this circle,0.12582781456953646
1186,v21524858351543,7,this circle,0.06211180124223603
1187,v21524858550029,7,this circle,0.24432576769025366
1188,v21525374885643,7,this circle,0.10582010582010583
1189,v21525378010692,7,this circle,0.06173725771715722
1190,v21525455905420,7,this circle,0.23419827012641384
1191,v21525456299110,7,this circle,0.039688164422395464
1192,v21525457904470,7,this circle,0.07093963907902924
1193,v21525458988973,7,this circle,0.1280110116999312
1194,v21525459333293,7,this circle,0.06819763395963814
1195,v21525555203368,7,this circle,0.18895542248835664
1196,v21525555736798,7,this circle,0.03913894324853229
1197,v21525636910784,7,this circle,0.013039934800325998
1198,v21525642760576,7,this circle,0.08599348534201953
1199,v21524850675318,8,this circle,0.2793696275071634
1200,v21524852136263,8,this circle,0.2192921582234559
1201,v21524852602415,8,this circle,0.15437629221226737
1202,v21524854037249,8,this circle,0.21122846025569758
1203,v21524854095549,8,this circle,0.12829169480081026
1204,v21525371436644,8,this circle,0.023968042609853527
1205,v21525373474637,8,this circle,0.09562289562289562
1206,v21525457620791,8,this circle,0.07418622255866768
1207,v21525548151455,8,this circle,0.056555269922879174
1208,v21525549156031,8,this circle,0.15234375000000003
1209,v21525556038612,8,this circle,0.062154696132596686
1210,v21525635720563,8,this circle,0.15672178289000718
1211,v21525646041749,8,this circle,0.14665801427644387
1212,1524767406267,8,this circle,0.12919633774160733
1213,v21525462549298,9,this circle,0.04789877993673747
1214,v21525559698068,9,this circle,0.49095966620305975
1215,v21525823317876,9,this circle,0.09518143961927425
1216,v21525823804093,9,this circle,0.4541723666210671
1217,1524767460609,9,this circle,0.007514088916718849
1218,v31526151383057,10,this circle,0.35327234342012664
1219,v31526152332221,10,this circle,0.08918032786885247
1220,v31526764663958,10,this circle,0.08051761322789361
1221,v31526765218403,10,this circle,0.12581344902386116
1222,v31525892637212,2,this circle,0.0
1223,v31525893174061,2,this circle,0.14716981132075468
1224,v31525894638556,2,this circle,0.392807745504841
1225,v31525894697860,2,this circle,0.29660429660429666
1226,v31525897661521,2,this circle,0.024922118380062308
1227,v31525901322190,2,this circle,0.18370165745856354
1228,v31525990258467,2,this circle,0.03652300949598247
1229,v31526064952740,2,this circle,0.08739985433357611
1230,v31526067194650,2,this circle,0.11933797909407666
1231,v31526148488690,2,this circle,0.009540846750149077
1232,v31526152658322,2,this circle,0.02334152334152334
1233,v31526160539320,2,this circle,0.3469640644361834
1234,v31526160796383,2,this circle,0.1142857142857143
1235,v31526162477315,2,this circle,0.015662650602409636
1236,v31526163636798,2,this circle,0.22958397534668723
1237,v31526241319670,2,this circle,0.10626702997275204
1238,v31526249267204,2,this circle,0.03681788297172913
1239,v31526250640902,2,this circle,0.011594202898550723
1240,v31526403599614,2,this circle,0.0374384236453202
1241,v31526411112241,2,this circle,0.07705479452054793
1242,v31526411171270,2,this circle,0.07878245299910476
