"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","version","fullPath","age_numeric","fileNameShortNew"
"639","a bee_sketch_age5_cdm_run_v71577059931284.png","cdm_run_v71577059931284",9,"a bee","age5",1577060144356,2019-12-23 00:15:44,8,7.086,0,9.934,0.0348971619897959,"(43, 154, 45, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age5_cdm_run_v71577059931284.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age5_cdm_run_v71577059931284.png",5,"bee_sketch_age5_cdm_run_v71577059931284.png"
"640","a bee_sketch_age5_cdm_run_v71579114641154.png","cdm_run_v71579114641154",9,"a bee","age5",1579114969256,2020-01-15 19:02:49,7,14.452,0,24.735,0.0205476721938776,"(61, 150, 58, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age5_cdm_run_v71579114641154.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age5_cdm_run_v71579114641154.png",5,"bee_sketch_age5_cdm_run_v71579114641154.png"
"641","a bee_sketch_age5_cdm_run_v71579116271135.png","cdm_run_v71579116271135",8,"a bee","age5",1579116418860,2020-01-15 19:26:58,8,6.268,0,8.719,0.0307517538265306,"(30, 174, 58, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age5_cdm_run_v71579116271135.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age5_cdm_run_v71579116271135.png",5,"bee_sketch_age5_cdm_run_v71579116271135.png"
"642","a bee_sketch_age5_cdm_run_v71579116594151.png","cdm_run_v71579116594151",8,"a bee","age5",1579116767351,2020-01-15 19:32:47,14,7.385,0,9.545,0.051937181122449,"(42, 145, 28, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age5_cdm_run_v71579116594151.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age5_cdm_run_v71579116594151.png",5,"bee_sketch_age5_cdm_run_v71579116594151.png"
"643","a bee_sketch_age6_cdm_run_v71571424134037.png","cdm_run_v71571424134037",7,"a bee","age6",1571424323982,2019-10-18 18:45:23,12,14.886,0,18.863,0.0249521683673469,"(67, 138, 49, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571424134037.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571424134037.png",6,"bee_sketch_age6_cdm_run_v71571424134037.png"
"644","a bee_sketch_age6_cdm_run_v71571434603123.png","cdm_run_v71571434603123",6,"a bee","age6",1571434736298,2019-10-18 21:38:56,9,7.226,0,10.626,0.0318877551020408,"(61, 192, 58, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571434603123.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571434603123.png",6,"bee_sketch_age6_cdm_run_v71571434603123.png"
"645","a bee_sketch_age6_cdm_run_v71571509069701.png","cdm_run_v71571509069701",7,"a bee","age6",1571509393445,2019-10-19 18:23:13,13,11.717,0,13.945,0.0677814094387755,"(0, 195, 42, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571509069701.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571509069701.png",6,"bee_sketch_age6_cdm_run_v71571509069701.png"
"646","a bee_sketch_age6_cdm_run_v71571529218501.png","cdm_run_v71571529218501",5,"a bee","age6",1571529338247,2019-10-19 23:55:38,2,1.884,0,5.287,0.0116788903061224,"(51, 96, 64, 138)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571529218501.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571529218501.png",6,"bee_sketch_age6_cdm_run_v71571529218501.png"
"647","a bee_sketch_age6_cdm_run_v71571603369929.png","cdm_run_v71571603369929",10,"a bee","age6",1571603676458,2019-10-20 20:34:36,4,5.225,0,9.778,0.0397201849489796,"(13, 172, 30, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571603369929.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571603369929.png",6,"bee_sketch_age6_cdm_run_v71571603369929.png"
"648","a bee_sketch_age6_cdm_run_v71571608576258.png","cdm_run_v71571608576258",5,"a bee","age6",1571608681433,2019-10-20 21:58:01,6,4.125,0,6.359,0.0338408801020408,"(28, 159, 31, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571608576258.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571608576258.png",6,"bee_sketch_age6_cdm_run_v71571608576258.png"
"649","a bee_sketch_age6_cdm_run_v71571609819452.png","cdm_run_v71571609819452",4,"a bee","age6",1571609926662,2019-10-20 22:18:46,8,11.078,0,24.356,0.0238360969387755,"(93, 178, 78, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571609819452.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571609819452.png",6,"bee_sketch_age6_cdm_run_v71571609819452.png"
"650","a bee_sketch_age6_cdm_run_v71571953087742.png","cdm_run_v71571953087742",4,"a bee","age6",1571953188612,2019-10-24 21:39:48,11,17.111,0,21.336,0.0194515306122449,"(78, 151, 76, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71571953087742.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71571953087742.png",6,"bee_sketch_age6_cdm_run_v71571953087742.png"
"651","a bee_sketch_age6_cdm_run_v71572035436582.png","cdm_run_v71572035436582",6,"a bee","age6",1572035648401,2019-10-25 20:34:08,20,19.356,0,21.523,0.118403220663265,"(16, 217, 46, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572035436582.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572035436582.png",6,"bee_sketch_age6_cdm_run_v71572035436582.png"
"652","a bee_sketch_age6_cdm_run_v71572120336892.png","cdm_run_v71572120336892",11,"a bee","age6",1572120606813,2019-10-26 20:10:06,8,10.802,0,12.763,0.0324258609693878,"(75, 169, 42, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572120336892.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572120336892.png",6,"bee_sketch_age6_cdm_run_v71572120336892.png"
"653","a bee_sketch_age6_cdm_run_v71572129067315.png","cdm_run_v71572129067315",11,"a bee","age6",1572129404826,2019-10-26 22:36:44,14,28.453,0,33.96,0.0596699617346939,"(40, 171, 0, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572129067315.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572129067315.png",6,"bee_sketch_age6_cdm_run_v71572129067315.png"
"654","a bee_sketch_age6_cdm_run_v71572132457439.png","cdm_run_v71572132457439",4,"a bee","age6",1572132627227,2019-10-26 23:30:27,7,9.042,0,14.583,0.0644331951530612,"(0, 151, 43, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572132457439.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572132457439.png",6,"bee_sketch_age6_cdm_run_v71572132457439.png"
"655","a bee_sketch_age6_cdm_run_v71572211551478.png","cdm_run_v71572211551478",5,"a bee","age6",1572211669345,2019-10-27 21:27:49,8,8.37,0,13.093,0.0448820153061225,"(49, 148, 58, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572211551478.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572211551478.png",6,"bee_sketch_age6_cdm_run_v71572211551478.png"
"656","a bee_sketch_age6_cdm_run_v71572214834518.png","cdm_run_v71572214834518",10,"a bee","age6",1572215051578,2019-10-27 22:24:11,8,8.935,0,14.321,0.0419523278061225,"(24, 145, 1, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572214834518.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572214834518.png",6,"bee_sketch_age6_cdm_run_v71572214834518.png"
"657","a bee_sketch_age6_cdm_run_v71572215379982.png","cdm_run_v71572215379982",11,"a bee","age6",1572215617977,2019-10-27 22:33:37,11,8.427,0,13.254,0.111467633928571,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572215379982.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572215379982.png",6,"bee_sketch_age6_cdm_run_v71572215379982.png"
"658","a bee_sketch_age6_cdm_run_v71572466655622.png","cdm_run_v71572466655622",9,"a bee","age6",1572466856616,2019-10-30 20:20:56,8,5.821,0,8.555,0.0215441645408163,"(33, 133, 81, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572466655622.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572466655622.png",6,"bee_sketch_age6_cdm_run_v71572466655622.png"
"659","a bee_sketch_age6_cdm_run_v71572466897111.png","cdm_run_v71572466897111",10,"a bee","age6",1572467142422,2019-10-30 20:25:42,18,18.881,0,21.514,0.114736128826531,"(13, 186, 39, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572466897111.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572466897111.png",6,"bee_sketch_age6_cdm_run_v71572466897111.png"
"660","a bee_sketch_age6_cdm_run_v71572551335046.png","cdm_run_v71572551335046",4,"a bee","age6",1572551439526,2019-10-31 19:50:39,6,7.51,0,12.941,0.0340202487244898,"(22, 135, 15, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572551335046.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572551335046.png",6,"bee_sketch_age6_cdm_run_v71572551335046.png"
"661","a bee_sketch_age6_cdm_run_v71572818484114.png","cdm_run_v71572818484114",10,"a bee","age6",1572818745128,2019-11-03 22:05:45,20,17.407,0,21.815,0.0421516262755102,"(54, 175, 75, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572818484114.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572818484114.png",6,"bee_sketch_age6_cdm_run_v71572818484114.png"
"662","a bee_sketch_age6_cdm_run_v71572820749203.png","cdm_run_v71572820749203",8,"a bee","age6",1572820918633,2019-11-03 22:41:58,10,10.179,0,16.228,0.0379862882653061,"(55, 204, 87, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572820749203.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572820749203.png",6,"bee_sketch_age6_cdm_run_v71572820749203.png"
"663","a bee_sketch_age6_cdm_run_v71572821269999.png","cdm_run_v71572821269999",6,"a bee","age6",1572821421262,2019-11-03 22:50:21,7,4.929,0,8.536,0.0322066326530612,"(57, 174, 103, 207)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71572821269999.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71572821269999.png",6,"bee_sketch_age6_cdm_run_v71572821269999.png"
"664","a bee_sketch_age6_cdm_run_v71573077443838.png","cdm_run_v71573077443838",5,"a bee","age6",1573077572927,2019-11-06 21:59:32,2,1.188,0,5.929,0.0206273915816327,"(30, 151, 97, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573077443838.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573077443838.png",6,"bee_sketch_age6_cdm_run_v71573077443838.png"
"665","a bee_sketch_age6_cdm_run_v71573153760407.png","cdm_run_v71573153760407",6,"a bee","age6",1573153944546,2019-11-07 19:12:24,14,16.994,0,25.364,0.0627989477040816,"(3, 153, 7, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573153760407.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573153760407.png",6,"bee_sketch_age6_cdm_run_v71573153760407.png"
"666","a bee_sketch_age6_cdm_run_v71573154309233.png","cdm_run_v71573154309233",6,"a bee","age6",1573154506943,2019-11-07 19:21:46,10,14.829,0,29.427,0.0485491071428571,"(39, 159, 12, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573154309233.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573154309233.png",6,"bee_sketch_age6_cdm_run_v71573154309233.png"
"667","a bee_sketch_age6_cdm_run_v71573347468151.png","cdm_run_v71573347468151",11,"a bee","age6",1573347692948,2019-11-10 01:01:32,5,4.024,0,5.925,0.0189931441326531,"(105, 180, 81, 136)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573347468151.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573347468151.png",6,"bee_sketch_age6_cdm_run_v71573347468151.png"
"668","a bee_sketch_age6_cdm_run_v71573418279963.png","cdm_run_v71573418279963",9,"a bee","age6",1573418535655,2019-11-10 20:42:15,17,24.448,0,29.538,0.0482501594387755,"(42, 223, 22, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573418279963.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573418279963.png",6,"bee_sketch_age6_cdm_run_v71573418279963.png"
"669","a bee_sketch_age6_cdm_run_v71573426209342.png","cdm_run_v71573426209342",8,"a bee","age6",1573426409065,2019-11-10 22:53:29,7,8.539,0,12.765,0.0266063456632653,"(19, 108, 13, 135)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573426209342.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573426209342.png",6,"bee_sketch_age6_cdm_run_v71573426209342.png"
"670","a bee_sketch_age6_cdm_run_v71573426482655.png","cdm_run_v71573426482655",11,"a bee","age6",1573426820329,2019-11-10 23:00:20,14,17.379,0,22.496,0.0495854591836735,"(33, 117, 46, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573426482655.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573426482655.png",6,"bee_sketch_age6_cdm_run_v71573426482655.png"
"671","a bee_sketch_age6_cdm_run_v71573512991999.png","cdm_run_v71573512991999",4,"a bee","age6",1573513123189,2019-11-11 22:58:43,7,21.29,0,25.287,0.0400589923469388,"(76, 153, 40, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573512991999.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573512991999.png",6,"bee_sketch_age6_cdm_run_v71573512991999.png"
"672","a bee_sketch_age6_cdm_run_v71573514540347.png","cdm_run_v71573514540347",7,"a bee","age6",1573514733780,2019-11-11 23:25:33,2,3.677,0,6.638,0.0163424744897959,"(76, 198, 78, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573514540347.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573514540347.png",6,"bee_sketch_age6_cdm_run_v71573514540347.png"
"673","a bee_sketch_age6_cdm_run_v71573516637597.png","cdm_run_v71573516637597",10,"a bee","age6",1573517376180,2019-11-12 00:09:36,6,10.026,0,14.169,0.0443638392857143,"(22, 201, 46, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573516637597.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573516637597.png",6,"bee_sketch_age6_cdm_run_v71573516637597.png"
"674","a bee_sketch_age6_cdm_run_v71573932542955.png","cdm_run_v71573932542955",7,"a bee","age6",1573932689423,2019-11-16 19:31:29,13,8.029,0,11.464,0.0414540816326531,"(15, 159, 48, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573932542955.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573932542955.png",6,"bee_sketch_age6_cdm_run_v71573932542955.png"
"675","a bee_sketch_age6_cdm_run_v71573946090320.png","cdm_run_v71573946090320",5,"a bee","age6",1573946225183,2019-11-16 23:17:05,1,0,0,8.626,0.0141900510204082,"(58, 193, 93, 135)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71573946090320.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71573946090320.png",6,"bee_sketch_age6_cdm_run_v71573946090320.png"
"676","a bee_sketch_age6_cdm_run_v71574023442588.png","cdm_run_v71574023442588",9,"a bee","age6",1574023580699,2019-11-17 20:46:20,10,7.445,0,9.579,0.0486288265306122,"(30, 153, 57, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574023442588.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574023442588.png",6,"bee_sketch_age6_cdm_run_v71574023442588.png"
"677","a bee_sketch_age6_cdm_run_v71574037657848.png","cdm_run_v71574037657848",5,"a bee","age6",1574037794729,2019-11-18 00:43:14,14,13.697,0,17.167,0.0303930165816327,"(37, 132, 73, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574037657848.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574037657848.png",6,"bee_sketch_age6_cdm_run_v71574037657848.png"
"678","a bee_sketch_age6_cdm_run_v71574196883322.png","cdm_run_v71574196883322",6,"a bee","age6",1574197089924,2019-11-19 20:58:09,11,22.489,0,25.905,0.051578443877551,"(40, 183, 22, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574196883322.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574196883322.png",6,"bee_sketch_age6_cdm_run_v71574196883322.png"
"679","a bee_sketch_age6_cdm_run_v71574280450188.png","cdm_run_v71574280450188",8,"a bee","age6",1574280691666,2019-11-20 20:11:31,7,13.851,0,18.776,0.024055325255102,"(31, 121, 48, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574280450188.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574280450188.png",6,"bee_sketch_age6_cdm_run_v71574280450188.png"
"680","a bee_sketch_age6_cdm_run_v71574550800342.png","cdm_run_v71574550800342",9,"a bee","age6",1574551020436,2019-11-23 23:17:00,16,20.657,0,28.916,0.088069993622449,"(0, 136, 21, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574550800342.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574550800342.png",6,"bee_sketch_age6_cdm_run_v71574550800342.png"
"681","a bee_sketch_age6_cdm_run_v71574551074979.png","cdm_run_v71574551074979",11,"a bee","age6",1574551327164,2019-11-23 23:22:07,13,21.788,0,24.894,0.114556760204082,"(7, 198, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574551074979.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574551074979.png",6,"bee_sketch_age6_cdm_run_v71574551074979.png"
"682","a bee_sketch_age6_cdm_run_v71574629747956.png","cdm_run_v71574629747956",8,"a bee","age6",1574629928944,2019-11-24 21:12:08,6,5.126,0,10.928,0.026187818877551,"(19, 138, 66, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574629747956.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574629747956.png",6,"bee_sketch_age6_cdm_run_v71574629747956.png"
"683","a bee_sketch_age6_cdm_run_v71574710085084.png","cdm_run_v71574710085084",7,"a bee","age6",1574710252425,2019-11-25 19:30:52,8,6.621,0,11.659,0.0311304209183673,"(39, 162, 63, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a bee_sketch_age6_cdm_run_v71574710085084.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a bee/a bee_sketch_age6_cdm_run_v71574710085084.png",6,"bee_sketch_age6_cdm_run_v71574710085084.png"
