,indexes,ages,target_classes,session_ids,image_scores,target_label_prob,a bike prob,a bird prob,a boat prob,a bowl prob,a car prob,a chair prob,a couch prob,a cup prob,a dog prob,a fish prob,a house prob,a person prob,a phone prob,a rabbit prob,a tree prob,an airplane prob
158,68,3,a bike,run_v31528916399303,1.0,0.089997960300960522,0.089997960301,0.0707886339433,0.0493062651074,0.0577203201682,0.0595988891231,0.0491500298792,0.0529682039437,0.0738811624136,0.0700764133649,0.0721760068106,0.0528009244179,0.0532612919001,0.0520498046876,0.0810386936356,0.0497601520458,0.065425248258
159,20,2,a bike,run_v31530383494535,1.0,0.11085848829644533,0.110858488296,0.0642449792728,0.0589789469266,0.0504800379981,0.0892300051303,0.048678424356,0.0692432612252,0.0586036313239,0.05841992389,0.057560852981,0.0488878532229,0.0606937334855,0.0548873945068,0.0575623692307,0.0549613640545,0.0567087340992
160,191,4,a bike,run_v31531340810170,0.0,0.085233131030271525,0.0852331310303,0.0458498513035,0.0446365104442,0.06129822589,0.0928495731215,0.0500776102301,0.0548682193867,0.0593843917527,0.0916846156849,0.0467279397194,0.0505497354574,0.0376351788548,0.049230076151,0.0994536444576,0.0694519154987,0.0610693810171
161,14,2,a bike,run_v31529179199275,1.0,0.15706210556624212,0.157062105566,0.0551895643276,0.0609690718212,0.0539048466323,0.0884610219453,0.0497072299153,0.0393308793041,0.0473822127593,0.0571870395652,0.0604945111992,0.0626590524137,0.0605613441822,0.0568740396454,0.0477054541877,0.0426003800024,0.0599112465331
162,282,5,a bike,run_v31532128649317,1.0,0.11739231273022575,0.11739231273,0.0632204295919,0.0553864543083,0.054638732629,0.0576626610201,0.0558430159905,0.0450625110915,0.0508184583109,0.0597933484211,0.0494655265682,0.0612077401754,0.0925592818221,0.0560802013844,0.0665368967041,0.0691120142379,0.0452204150144
163,254,5,a bike,run_v31530486011120,1.0,0.1280090664714916,0.128009066471,0.0498371796226,0.0775781769984,0.0555182539877,0.0644009543457,0.0555919556754,0.0580559101436,0.0474265513924,0.0541934568789,0.0467700641515,0.054165309876,0.0567112475493,0.056514329307,0.068444980608,0.0522436462008,0.0745389167913
164,395,7,a bike,run_v31531952793335,1.0,0.081964436143584313,0.0819644361436,0.0593862544998,0.0569554661463,0.0499739587457,0.0730554271291,0.0546163910808,0.0675293316919,0.0790227365776,0.0529295899856,0.0561209737934,0.0518671417018,0.0557476061867,0.066402364311,0.0693145648248,0.0659512672955,0.0591624898863
165,64,3,a bike,run_v31528585428346,0.0,0.060584689460223662,0.0605846894602,0.0667106354782,0.049793573524,0.052474401665,0.0485115368732,0.0903602917906,0.0596487186741,0.0504981430056,0.0555001234943,0.0628404567445,0.0899499804931,0.0500141320759,0.0797114751971,0.0686509100242,0.0698506073986,0.0449003241013
166,247,5,a bike,run_v31529527799264,0.0,0.074507765854069416,0.0745077658541,0.0700981148731,0.0527076779539,0.0673401344058,0.0775515354083,0.0532324988489,0.0736372043565,0.0668831854802,0.082106544317,0.0600428820289,0.0504902294813,0.0495615819378,0.0505391824998,0.0670232148206,0.0459581614562,0.0583200862775
167,238,5,a bike,run_v31529181599174,1.0,0.098396570471804945,0.0983965704718,0.0600982933767,0.0497956822268,0.0513806129561,0.0826272733827,0.0523629260341,0.0602626140693,0.0541872575353,0.0572644467608,0.0521136266929,0.0525266086293,0.0470663472714,0.0546166846398,0.0762047265296,0.0877187965956,0.063377532828
168,81,3,a bike,run_v31529529599232,1.0,0.12252473969420387,0.122524739694,0.0549892188624,0.0614222247921,0.05458490912,0.0625542872861,0.0427965951095,0.044705224273,0.0537967878377,0.0514208820855,0.0655394195508,0.0534958061581,0.0636835611258,0.0553793778132,0.0719688576301,0.0450196074775,0.0961185011839
169,361,7,a bike,run_v31528580399104,1.0,0.10413609891875861,0.104136098919,0.0537759622828,0.0505985704772,0.0663792638396,0.10307271843,0.0529045982094,0.0554914489714,0.0705730868365,0.0529768122748,0.0600248601177,0.0487838249418,0.052060479915,0.0624456442098,0.0518816100992,0.0551993160125,0.0596957044638
170,306,6,a bike,run_v31528746703642,0.0,0.10513350337195139,0.105133503372,0.0544107058963,0.0543550079079,0.0477064482191,0.105560271949,0.0447622559284,0.0617223676222,0.0557996276766,0.0697299687658,0.0662357590616,0.04175448496,0.0390452498201,0.095125170144,0.0502618341341,0.0503883555612,0.0580089889816
171,175,4,a bike,run_v31530481705566,0.0,0.081712394629066251,0.0817123946291,0.0592995518971,0.0610614974019,0.0525482827894,0.0647791081076,0.0570144831315,0.0523346797085,0.0544706032558,0.0602713478613,0.0522229843219,0.049808480376,0.0720817567398,0.0684441876899,0.0884185492811,0.0635201606734,0.0620119321358
172,478,10,a bike,run_v31529354999119,1.0,0.11604718998934101,0.116047189989,0.0685487692904,0.041050430774,0.0442596871358,0.101569803371,0.0465139302148,0.0621036805075,0.052672870465,0.0700478764525,0.067783388925,0.0513134312383,0.0415661298904,0.0488848792392,0.0565126847088,0.0551281280396,0.0759971197585
173,462,10,a bike,run_v31528056599279,1.0,0.11607633885642836,0.116076338856,0.0587524831051,0.060023113775,0.0769067222057,0.0699266980496,0.0542770519597,0.0545496122129,0.0635668816422,0.055076144485,0.0578587866999,0.056650172668,0.0591566464112,0.0541507747506,0.0526997906906,0.0543916287555,0.0559371537325
174,160,4,a bike,run_v31529361599199,1.0,0.090136317676452082,0.0901363176765,0.0645563747381,0.05744239634,0.056550103164,0.0586243335012,0.05170906846,0.0608242482452,0.0587366865969,0.0834621361219,0.0537154392793,0.0648915566825,0.0537835823489,0.0608432233459,0.0548002717255,0.0765023072994,0.0534219544746
175,485,10,a bike,run_v31530397434537,0.0,0.073607456609481758,0.0736074566095,0.0752412653337,0.066633305058,0.0595391058669,0.0545066356047,0.0492100953305,0.0484618233222,0.0499893513364,0.0665287766137,0.0604207436304,0.0434587386564,0.0984788303485,0.0492016605692,0.0975482196262,0.0543163472622,0.0528576448314
176,387,7,a bike,run_v31531344318041,0.0,0.049238142947462725,0.0492381429475,0.067224690802,0.0761887955507,0.0554307719063,0.0663110394683,0.0604611692376,0.0599832167713,0.0696801690284,0.0660512201764,0.0661577714604,0.0504581937808,0.0612960390935,0.0632668288432,0.0579449118751,0.0558248999666,0.0744821390919
177,196,4,a bike,run_v31531599507205,0.0,0.066329793150627328,0.0663297931506,0.0691792727049,0.0518590851583,0.0545087442468,0.061567926046,0.0517820043853,0.0656862338117,0.0597991510412,0.0775617149561,0.0790189391299,0.0682739726376,0.0333958130262,0.0464728277208,0.0674973968992,0.0618101718154,0.0852569532701
178,401,7,a bike,run_v31532127192962,1.0,0.1352077001044073,0.135207700104,0.0448488894157,0.0707481757016,0.0598198499429,0.0772908701036,0.0676841548326,0.0558342800119,0.0415023372239,0.0486823678138,0.0498963486039,0.0408827422902,0.0558515778736,0.0543495108392,0.0660487772365,0.0583436411044,0.0730087769019
179,438,9,a bike,run_v31528748999207,1.0,0.11277160282568345,0.112771602826,0.065335596965,0.0531211614141,0.0718108572671,0.0606080618646,0.0492804110954,0.0565877007201,0.0696975368407,0.0651333053349,0.0700462933276,0.0515578377969,0.0730284563235,0.0435926582539,0.0597357471006,0.0390516205305,0.0586411523394
180,51,3,a bike,run_v31527979199137,0.0,0.061458800576821244,0.0614588005768,0.0563243521222,0.0417291708329,0.0518251973532,0.0604047091842,0.0461151881733,0.0655842186231,0.0667111379748,0.0723426045228,0.0790908342169,0.0645128486558,0.0614153545166,0.0990210436164,0.0685119557505,0.0592134760482,0.0457391078322
181,235,5,a bike,run_v31529011985004,1.0,0.14565064332035879,0.14565064332,0.0574095749406,0.0629771709713,0.0539674617932,0.0694394627361,0.0552138901894,0.0499037620162,0.0521250686948,0.0581051287923,0.0542063579059,0.0583712956051,0.0682440776155,0.0499534661663,0.0540646728743,0.0436750537766,0.066692912602
182,385,7,a bike,run_v31530818736526,1.0,0.10315597728011922,0.10315597728,0.0727086046812,0.0435039685889,0.0475704112296,0.0723456697922,0.0485912958891,0.0482965015977,0.0593170518356,0.0706544637428,0.0851111815434,0.0539747021918,0.0596202424623,0.056298365979,0.0738050643815,0.0384695066821,0.0665769921226
183,482,10,a bike,run_v31529617799237,1.0,0.12470168946477274,0.124701689465,0.0518138955874,0.0685486291508,0.0584034008732,0.0838456428027,0.0766831637791,0.0523288893396,0.0403318246784,0.0502555959028,0.039781172428,0.0580950412825,0.0518866783013,0.0487764300108,0.0570990670152,0.0604535410391,0.0769953383442
184,164,4,a bike,run_v31529619766046,1.0,0.12430993999889231,0.124309939999,0.0573740878253,0.0541907448272,0.0558985485072,0.0627484895026,0.0851468272497,0.0428814762725,0.0559362890502,0.0598205019015,0.0510258017601,0.0562515760954,0.0715658727476,0.0585577768195,0.0429234817543,0.067009712527,0.054358873161
185,106,3,a bike,run_v31530814692096,0.0,0.071573592245462531,0.0715735922455,0.0666165661574,0.062719504526,0.0517182583665,0.0678837240933,0.0466612342643,0.0575445011246,0.0563308890429,0.0842505336095,0.0681952747479,0.0562341149228,0.0739620769517,0.065861672508,0.0565830434183,0.046238884641,0.0676261293804
186,318,6,a bike,run_v31529447595650,1.0,0.11219267932273025,0.112192679323,0.0654436415506,0.0475146081744,0.0450197654503,0.0852323679685,0.0559952446093,0.0594014026807,0.0525772026846,0.0705987320219,0.0502179117353,0.0718588756638,0.0494090519886,0.0550530367511,0.072454161904,0.0443275727196,0.0627037447748
187,63,3,a bike,run_v31528579199179,0.0,0.053823852959190885,0.0538238529592,0.0698743189569,0.0581617943925,0.0424727009694,0.0571059752254,0.0936682627854,0.0559445030178,0.0448408057589,0.0452223321175,0.054025069355,0.124038381369,0.0525345771765,0.0824501714412,0.0627425091563,0.0584281251912,0.0446666201276
188,383,7,a bike,run_v31530817208588,1.0,0.11461434414759349,0.114614344148,0.053706392356,0.0565786717669,0.0617060126051,0.0626362564729,0.0558040496846,0.0597501619364,0.0603078710278,0.070505901216,0.0553929707526,0.0575119416757,0.0547686238421,0.0741876245025,0.0630479559502,0.0496659755594,0.0498152465041
189,186,4,a bike,run_v31530743856841,1.0,0.10224583047502586,0.102245830475,0.0527578752754,0.0509800272184,0.0712060738795,0.100759401701,0.0429378465165,0.0566069152871,0.0812743005485,0.0629770878812,0.0585667030208,0.0606312666187,0.0412357317232,0.0435732427957,0.0535818713659,0.0636201687609,0.0570456569321
190,434,8,a bike,run_v31531853118396,1.0,0.15767204023385945,0.157672040234,0.0679965506185,0.0449881760606,0.0519544360267,0.0696862166107,0.0536133269932,0.0460462624046,0.0477147919287,0.0530560650147,0.0544883860025,0.0558674142574,0.0584202822622,0.0454703901957,0.0728052907077,0.0522645471785,0.0679558235043
191,446,9,a bike,run_v31530398861671,1.0,0.10382601484919889,0.103826014849,0.057854185039,0.0560496224636,0.060085422955,0.0783213363958,0.0756730136035,0.0644957291701,0.0632870595023,0.0595493663401,0.0647023874626,0.045449352953,0.0432405465265,0.0394140486062,0.0585450835626,0.0596334629759,0.0698733675945
192,264,5,a bike,run_v31531521447859,1.0,0.083606689528542916,0.0836066895285,0.0641587459354,0.062846934244,0.0577689994089,0.0639800783056,0.0730881081501,0.0523986409309,0.0613639375153,0.0708926758756,0.0725475168381,0.0471494297488,0.0559103474273,0.043023414,0.068578090397,0.0489163461075,0.073770045587
193,89,3,a bike,run_v31530475738016,1.0,0.14325893388630934,0.143258933886,0.0566894719651,0.0553813918129,0.0609703079068,0.0622138381925,0.0559537693869,0.0588365205791,0.05979344174,0.0533128553409,0.072391591343,0.0428411827255,0.0531557294177,0.0485583672795,0.0700533673212,0.0489487332395,0.0576404978632
194,316,6,a bike,run_v31529279399004,0.0,0.073531909005529666,0.0735319090055,0.0737574056395,0.0573624352685,0.0771857544316,0.0696382506612,0.0488858986852,0.0518158708493,0.0692239055746,0.0536038091224,0.0763945771514,0.0576113942331,0.0511424577639,0.0546698263035,0.0686341190751,0.0526592313698,0.0638831548652
195,436,8,a bike,run_v31532111494633,1.0,0.13590837092167032,0.135908370922,0.0558618291494,0.0540101244415,0.0411567201657,0.0933874415357,0.0577988927121,0.0658225784502,0.0560166887134,0.0491432018803,0.0521148800808,0.0475285039377,0.0470251278955,0.0581373144016,0.0597143292257,0.0476164085874,0.0787575879013
196,93,3,a bike,run_v31530484721039,0.0,0.073605177668057603,0.0736051776681,0.0594210032555,0.066458887406,0.0749403654561,0.0690467905744,0.059814241745,0.0572954242951,0.0603376091857,0.080430340463,0.0685485383235,0.0566201780516,0.0602453257237,0.0512763057213,0.0667618388395,0.0482091472573,0.0469888260342
197,302,6,a bike,run_v31528588199098,0.0,0.074680793994494982,0.0746807939945,0.0600926796335,0.0707649560219,0.0593449801627,0.089330402325,0.0564306875684,0.0646466761044,0.0558602997775,0.0641441448445,0.058273460486,0.0500614163757,0.0578157511685,0.0504999156605,0.0517505347448,0.0603106657761,0.075992635356
198,466,10,a bike,run_v31528489294961,0.0,0.04987840017032779,0.0498784001703,0.0626798946988,0.071266272614,0.0518747075087,0.0600949072143,0.102247202863,0.103284096258,0.0769584126616,0.052332900653,0.0703036524374,0.0350551181256,0.0517182258395,0.0414429138358,0.0659466910189,0.0443440031714,0.0605726009304
199,312,6,a bike,run_v31528845435187,1.0,0.12665161023898289,0.126651610239,0.0666372940725,0.0450266549268,0.05420491391,0.0780986259944,0.0833293801946,0.0622706737023,0.0444497013367,0.0531477701011,0.0533711344018,0.0574628108894,0.0444709226743,0.0485882008845,0.0674109444056,0.0507421346507,0.0641372276163
200,283,5,a bike,run_v31532212066778,1.0,0.098818434251656387,0.0988184342517,0.069211275677,0.0773222362634,0.0537568241946,0.0524499984254,0.0777383744385,0.0581946289664,0.050832660314,0.0553004108953,0.0646261661426,0.0463073007073,0.0812149531522,0.0452524744762,0.0496660495309,0.0623422368523,0.0569659757123
201,92,3,a bike,run_v31530483825626,0.0,0.056274948108438791,0.0562749481084,0.0627578979655,0.0694066712478,0.0472529906783,0.0586556953434,0.0731478263318,0.0571778235791,0.0512087133985,0.0573993215385,0.0540558693508,0.0835921085874,0.0681405087856,0.0455776969107,0.0771475024873,0.0714119891155,0.0667924365714
202,18,2,a bike,run_v31529436802425,0.0,0.062851785214484007,0.0628517852145,0.0536124078787,0.0605742282495,0.0530036820176,0.065823558244,0.0885801159216,0.0700822081191,0.0591746104451,0.0625870052539,0.0705061349167,0.0644074897035,0.0568906998266,0.0687960594439,0.0541835385889,0.058686284841,0.0502401913356
203,412,8,a bike,run_v31528743888718,1.0,0.09240833155197406,0.092408331552,0.0578400777139,0.0569398338213,0.0719491553778,0.0784096727706,0.0449319183437,0.056496523853,0.058955946112,0.0619690699344,0.0657125788988,0.0543186305954,0.0495246388712,0.045023993517,0.0849205597255,0.044241144717,0.0763579241965
204,198,4,a bike,run_v31531688398628,1.0,0.14771890170380847,0.147718901704,0.0531557624229,0.0523945629139,0.0561303878772,0.0682442970034,0.0481994697408,0.0550213736979,0.0490638378995,0.0515446834313,0.0563572566498,0.0583921376926,0.0666720166218,0.0414150501321,0.0636931209791,0.0471907525262,0.0848063887077
205,145,4,a bike,run_v31528581653329,1.0,0.12015559948030879,0.12015559948,0.0398926163214,0.0589517842222,0.0667112938212,0.067264653101,0.0463027898359,0.0462921225058,0.0481433148332,0.0502249191985,0.0396838748994,0.0495888240299,0.0826607895912,0.0573443324553,0.0685331218316,0.106152491556,0.0520974723167
206,158,4,a bike,run_v31529276999098,0.0,0.10031767611602073,0.100317676116,0.0611173726422,0.048347005446,0.0458934690717,0.112617006546,0.0575380720249,0.0571964032668,0.0472687092138,0.0629289179543,0.0595056749919,0.0442189818829,0.04716123642,0.0551870402141,0.0822886448375,0.0531421089259,0.0652716804459
207,150,4,a bike,run_v31529092199275,1.0,0.12200209697685167,0.122002096977,0.0648276752273,0.0569637099486,0.0561480619909,0.0713491637932,0.0569647527655,0.052622075565,0.0678480357197,0.0618492418787,0.0565366644055,0.0473006206057,0.0541946089982,0.0563101195972,0.0652899671562,0.0434132344046,0.0663799709667
208,309,6,a bike,run_v31528747490464,1.0,0.13455436570240045,0.134554365702,0.0680885765324,0.0480014703851,0.0491093320985,0.097979332086,0.0485295962639,0.0452039978736,0.0551705698194,0.0546173579541,0.059267076109,0.0484749354629,0.0669466218749,0.0645575571542,0.0659456862619,0.0395805370753,0.0539729873464
209,487,10,a bike,run_v31530484140727,0.0,0.071349753276325756,0.0713497532763,0.0598541814634,0.0598862492068,0.0506724877199,0.0561372206726,0.0727046857779,0.0626514953619,0.0437189642344,0.0604277028431,0.0562897600549,0.0621692165095,0.06339940246,0.0469996238862,0.0760863277536,0.0842484226851,0.0734045060945
210,167,4,a bike,run_v31530310978529,0.0,0.047252865788327325,0.0472528657883,0.0487273588286,0.0598551214619,0.0985448599899,0.0651917914067,0.0543079103056,0.0538270518158,0.0451847514726,0.065429305328,0.0369833313594,0.0708869483007,0.074594627163,0.071616498041,0.0639690558944,0.0910264249727,0.0526020978713
211,85,3,a bike,run_v31530313164406,1.0,0.10430206363096932,0.104302063631,0.0475657352589,0.0725310678093,0.0557907524907,0.0711985349259,0.0795412040523,0.0574806058188,0.0760794096596,0.0442326319208,0.0477456773101,0.0660285514312,0.0439949183409,0.0607438085414,0.0610403047702,0.0381774436283,0.0735472904105
212,327,6,a bike,run_v31530747157999,1.0,0.14606287752637614,0.146062877526,0.0651353824794,0.0553434740423,0.0584932112809,0.0610134627271,0.051614280464,0.040948729476,0.056503082198,0.050583385619,0.0535940438189,0.0561545694725,0.0684984941252,0.0638833063867,0.0663971437412,0.0482939205808,0.0574806360617
213,301,6,a bike,run_v31528584866783,1.0,0.13630543464257974,0.136305434643,0.0567661417833,0.0467950413713,0.050169734613,0.0831598647233,0.0531005601038,0.051815565816,0.0458960005625,0.0667477483979,0.0633121180667,0.053560606893,0.0488750738314,0.0532303714864,0.0663403617095,0.0581929651482,0.0657324108511
214,66,3,a bike,run_v31528672799172,1.0,0.097011242359592159,0.0970112423596,0.0666638560202,0.0690851250471,0.0606445693698,0.058356810708,0.0478593015981,0.0692922628784,0.0537202827654,0.0700281403339,0.0561110792636,0.0501440554603,0.0573163490319,0.0461770080636,0.0731938503009,0.0613556131214,0.0630404536778
215,313,6,a bike,run_v31528913040688,1.0,0.13515153605279709,0.135151536053,0.0559413014165,0.05907775304,0.0529347327771,0.0582367004773,0.0598968890554,0.0651434336461,0.0484053335524,0.0689300240568,0.0601690129443,0.0541670236375,0.0636806073402,0.0501513534667,0.0517885131443,0.0567511122354,0.0595746731571
216,437,9,a bike,run_v31528742999187,1.0,0.1506306262973833,0.150630626297,0.0453509678419,0.0655907434825,0.0620464532941,0.107437559145,0.0427974203542,0.0432359214316,0.0598398153856,0.0589132959552,0.0399579249523,0.0579863891809,0.051993963902,0.0443417350771,0.0587772674291,0.0597589129936,0.0513410032778
217,140,4,a bike,run_v31528154999081,1.0,0.080989166395519188,0.0809891663955,0.0635198739272,0.0610971205977,0.0553844929731,0.0568752625156,0.0465105424702,0.0629043877034,0.0565105960026,0.0632620740038,0.0789633542143,0.0554501466044,0.0550700506492,0.0541495627542,0.0603004624206,0.0692092378914,0.0798036688768
218,101,3,a bike,run_v31530658602412,1.0,0.099462111540655401,0.0994621115407,0.0573926304063,0.0685773174711,0.0632767970995,0.0576010236894,0.0524783629111,0.0603251561368,0.054315764539,0.0572397363708,0.0572853603508,0.05685977306,0.0867305350354,0.0513753058495,0.0499811247831,0.0510604011421,0.0760385996146
219,394,7,a bike,run_v31531769584349,1.0,0.15027829157741446,0.150278291577,0.0540950417516,0.0582580941706,0.0442327814771,0.0406563922326,0.0443612473989,0.0545579152683,0.0569799401229,0.0559855127587,0.0799600535751,0.0488003223044,0.0732194158091,0.0597250141056,0.0642738801333,0.0524025454109,0.0622135519035
220,2,2,a bike,run_v31528238200865,0.0,0.059125697162618202,0.0591256971626,0.066120816466,0.0510200732575,0.058731460283,0.057495994318,0.108981185395,0.065485651041,0.0884997807089,0.0561075066483,0.0682666887421,0.0462848070342,0.0576396163476,0.0503300954168,0.058838883963,0.0513697686863,0.0557019745294
221,414,8,a bike,run_v31529269799195,1.0,0.13274970849178111,0.132749708492,0.0666200976781,0.0629006729749,0.0645666706584,0.0505645744228,0.0557685972262,0.0565567354963,0.0521035199422,0.0676493377068,0.0454897103712,0.0541467250308,0.0843096296563,0.0445779785953,0.0522248908093,0.0541009642425,0.0556701866974
222,221,5,a bike,run_v31528487999206,1.0,0.13129968763336392,0.131299687633,0.0578568755555,0.0532537354335,0.057646641742,0.052600860096,0.0559640521136,0.0513301876116,0.0677219402952,0.0551985994404,0.0563706464165,0.0528388881917,0.0576601767446,0.0577281634917,0.059430276142,0.0675008931017,0.0655983759907
223,17,2,a bike,run_v31529432999222,1.0,0.10919210880560881,0.109192108806,0.0603351432002,0.0570032666075,0.0608936821959,0.0477549036759,0.0918169328171,0.0440776515566,0.062840476357,0.0585937223271,0.0622638477066,0.048962180117,0.0573422298518,0.046737619284,0.0589239101631,0.0537451880575,0.079517137277
224,146,4,a bike,run_v31528843580055,1.0,0.10175831549095724,0.101758315491,0.0585839613941,0.0572217775057,0.0565308161281,0.0748971190099,0.0520319141755,0.051134120345,0.0645317393975,0.0656817257718,0.065235952894,0.0556633079121,0.0504963277964,0.0537792768789,0.0784417845839,0.0557647615342,0.0582470991819
225,435,8,a bike,run_v31532037422524,0.0,0.085105395988931423,0.0851053959889,0.0591931977514,0.0529892357544,0.0523480636434,0.11078803287,0.0497575921165,0.0589903839725,0.0510501190754,0.0820058100596,0.0536134477199,0.0534311789148,0.0548857771944,0.0601647756742,0.0600637118699,0.0453571601603,0.0702561172347
226,298,6,a bike,run_v31528501199314,1.0,0.12636127359045882,0.12636127359,0.064287274693,0.0686126675317,0.0600758755962,0.0585100033687,0.0934660071315,0.0758987843493,0.0604421601879,0.0578820932132,0.0528747139353,0.0362974918897,0.0502196221764,0.052292506253,0.0488483150585,0.0510158927163,0.0429153183089
227,30,2,a bike,run_v31530737035545,0.0,0.093625241730681527,0.0936252417307,0.0728213432697,0.0502111770558,0.052163409465,0.0622731479844,0.0436837039741,0.0495244707143,0.0552633236916,0.0704195251706,0.0481020615706,0.0555067874899,0.0742937478837,0.0620588473483,0.0993188546822,0.0612424366488,0.0494919213203
228,114,3,a bike,run_v31531427310944,1.0,0.12012343501986324,0.12012343502,0.0712939046372,0.0554718415323,0.0634181499841,0.0611173647865,0.0507861457707,0.053526923908,0.0548272293484,0.0565723103698,0.0555274570497,0.0493736772734,0.0671292438648,0.0523362933838,0.0613893156738,0.0555864282573,0.0715202791402
229,239,5,a bike,run_v31529183617044,0.0,0.081482686257950313,0.081482686258,0.0502329928072,0.0604803523425,0.0562427602404,0.0791222743215,0.050228636527,0.0763211074555,0.0596816064413,0.0725908180893,0.0928114925199,0.0539736919109,0.0444243827899,0.0740752896501,0.0465898884901,0.0454891637326,0.0562528564238
230,103,3,a bike,run_v31530728861215,0.0,0.058644146043936897,0.0586441460439,0.0635230655466,0.0636792889958,0.0564456835552,0.0614231340652,0.053067248015,0.0679003805938,0.0544192069081,0.0559569743579,0.0664869374599,0.0914337733035,0.0633377329657,0.0584473418335,0.049466007931,0.0586961531962,0.0770729252286
231,428,8,a bike,run_v31531611297816,0.0,0.10565210618914533,0.105652106189,0.0473383072953,0.0456233080161,0.0515722395435,0.118417542303,0.0648278935159,0.073083828736,0.0462296366173,0.0409325921052,0.0501110331381,0.0505035533404,0.0560402756813,0.0496737319445,0.0715511575092,0.0500276328431,0.0784151612221
232,489,10,a bike,run_v31530654260988,1.0,0.15395029095558516,0.153950290956,0.0708932224193,0.0479118041159,0.04686238154,0.0690672505301,0.0481120847402,0.0492991657503,0.052532867156,0.060934279603,0.0505617854264,0.0500119337262,0.0615593577146,0.060074478615,0.0676019075661,0.0549999951851,0.0556271949562
233,176,4,a bike,run_v31530482360939,0.0,0.055773160778497408,0.0557731607785,0.0559915957272,0.0485350529914,0.0774491517394,0.0926191673256,0.0585523968271,0.0646421254931,0.0549422184623,0.0508679575221,0.0494484909523,0.0902096642162,0.0599600532724,0.0605421138364,0.062268884631,0.0543392732972,0.0638586929278
234,253,5,a bike,run_v31530485447745,1.0,0.12854120481055448,0.128541204811,0.0521066866627,0.055245826997,0.0535324022618,0.0611043969756,0.0510543816289,0.054768415368,0.0508652314513,0.0562004806551,0.0516766824704,0.0483170751763,0.0539058141997,0.0665248649788,0.0780580549458,0.0717398410955,0.0663586403226
235,116,3,a bike,run_v31531430908281,0.0,0.052013567014730332,0.0520135670147,0.0631087158809,0.0569402875933,0.0734953815512,0.060674433143,0.0489346892196,0.0588562482333,0.0611054765824,0.0748871185442,0.0482194014792,0.0595652275963,0.0576655104324,0.0545498734998,0.0892031334385,0.0729376108068,0.0678433249844
236,168,4,a bike,run_v31530311922480,1.0,0.13836738044881683,0.138367380449,0.0651120197598,0.0519367717598,0.0568929951371,0.0778426083275,0.0523986260923,0.0528943949697,0.0465833686762,0.0703414792696,0.047445391578,0.0563927083355,0.0668022817896,0.057278222809,0.0597193046671,0.0528302397714,0.0471622066088
237,421,8,a bike,run_v31530553622585,1.0,0.084908734503062383,0.0849087345031,0.0756681681206,0.0606885703378,0.0740332765031,0.0707977949097,0.0579572843148,0.0484942845555,0.0560181364856,0.0775415268212,0.0658275097544,0.0511532835357,0.0536245355974,0.0445963753021,0.0755435988184,0.046223723679,0.0569231967617
238,120,3,a bike,run_v31531608035207,1.0,0.099479060293393484,0.0994790602934,0.05268642079,0.0554754586757,0.0644956428451,0.0767006744243,0.0566199685569,0.059634569805,0.0468127912185,0.0582861135466,0.057592192544,0.0493532724997,0.0680955548931,0.053228552434,0.0826288647536,0.0510778846887,0.0678329780313
239,457,9,a bike,run_v31531594552230,0.0,0.070272057143399971,0.0702720571434,0.0547371866806,0.0577406496111,0.0494063638989,0.0965901195273,0.0709780129309,0.0737421835831,0.0600976072567,0.0598448756851,0.0511277687359,0.0407074560696,0.0570286068033,0.0770929137665,0.0644100605957,0.0644764541271,0.0517476835849
240,112,3,a bike,run_v31531423812881,1.0,0.11703183164138349,0.117031831641,0.0472830531692,0.0705568094023,0.0557901286005,0.0538489566194,0.0602808907797,0.0523451526177,0.0478338146774,0.0676683027896,0.0532491275633,0.0570926128329,0.070875695413,0.0425205373935,0.0703854318327,0.077981613057,0.0552560416105
241,365,7,a bike,run_v31528919459689,1.0,0.11964535283010054,0.11964535283,0.0596164921709,0.0563343108432,0.0569851532909,0.0641849067846,0.0440938016404,0.0510586360573,0.0610288223195,0.0643320816923,0.0671407413423,0.0528901081306,0.0526552455807,0.0477742823542,0.0843751101972,0.0534538564087,0.0644310983572
242,295,6,a bike,run_v31528409084005,1.0,0.087707623619488168,0.0877076236195,0.0640859907032,0.0762504814414,0.058541646529,0.0633745217878,0.0667987634537,0.0598087417885,0.0608848992985,0.0583008369652,0.0576548832616,0.0449187527101,0.0638461590174,0.0636116816075,0.0425715498347,0.0488195993988,0.0828238685832
243,342,6,a bike,run_v31531607599164,1.0,0.1276726360716873,0.127672636072,0.0624455546561,0.0728584588203,0.0490133138374,0.071832207471,0.070410489833,0.0771265146337,0.0494313862958,0.0516068824372,0.0657158394533,0.0376253767693,0.0536541799784,0.0374145826352,0.0546559191299,0.0538721952495,0.0646644627283
244,136,4,a bike,run_v31527964199379,0.0,0.076519749415729033,0.0765197494157,0.0750466821966,0.0609070690339,0.0597870801981,0.0650116394595,0.0553957359812,0.0465433893182,0.0565611078908,0.0726922315179,0.0544926600109,0.0589695586187,0.0595028478432,0.0469854108771,0.0781090149566,0.0720485234988,0.0614272991829
