,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration_old,draw_duration_new,trial_duration,mean_intensity,bounding_box,filename,condition,CB,subID,image_name
181,CDM_photodraw_e21542049475400,6,cup,age7,1542050526517.0,2018-11-12T19:22:06.517Z,14,12.519,14.025,15.481,0.0546875,"(0, 151, 60, 202)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age7_CDM_photodraw_e21542049475400.png,S,1,111218_3,images_photocues/cup_2.png
182,CDM_photodraw_e21542049475400,7,bird,age7,1542050545174.0,2018-11-12T19:22:25.174Z,11,10.135,11.0,12.492,0.059650031887755105,"(49, 217, 22, 199)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/S_bird_sketch_age7_CDM_photodraw_e21542049475400.png,S,1,111218_3,images_photocues/bird_3.png
183,CDM_photodraw_e21542049475400,8,tree,age7,1542050565751.0,2018-11-12T19:22:45.751Z,11,10.476,12.89,14.736,0.05670041454081633,"(21, 202, 33, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age7_CDM_photodraw_e21542049475400.png,S,1,111218_3,images_photocues/tree_2.png
184,CDM_photodraw_e21542049475400,9,triangle,age7,1542050581019.0,2018-11-12T19:23:01.019Z,1,0.0,2.12,2.933,0.020647321428571428,"(79, 156, 25, 184)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/P_triangle_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/triangle.png
185,CDM_photodraw_e21542049475400,10,cat,age7,1542050603818.0,2018-11-12T19:23:23.818Z,7,12.443,15.908,16.781,0.06020806760204082,"(49, 202, 54, 207)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/P_cat_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/cat_1.png
186,CDM_photodraw_e21542049475400,11,car,age7,1542050626020.0,2018-11-12T19:23:46.020Z,7,9.752,13.017,16.193,0.05078125,"(73, 165, 34, 163)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/car_1.png
187,CDM_photodraw_e21542049475400,12,house,age7,1542050644301.0,2018-11-12T19:24:04.301Z,8,8.95,10.759,12.274,0.07306281887755102,"(6, 165, 12, 213)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/P_house_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/house_2.png
188,CDM_photodraw_e21542049475400,13,chair,age7,1542050666602.0,2018-11-12T19:24:26.602Z,11,12.787,14.433,16.293,0.06285873724489796,"(51, 223, 57, 193)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/P_chair_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/chair_1.png
189,CDM_photodraw_e21542049475400,14,rabbit,age7,1542050688784.0,2018-11-12T19:24:48.784Z,8,13.921,14.86,16.173,0.042470503826530615,"(46, 171, 72, 171)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/P_rabbit_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/rabbit_2.png
190,CDM_photodraw_e21542049475400,15,bike,age7,1542050716290.0,2018-11-12T19:25:16.290Z,18,19.013,19.895,21.495,0.10801977040816327,"(58, 201, 0, 214)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age7_CDM_photodraw_e21542049475400.png,P,1,111218_3,images_photocues/bike_2.png
191,CDM_photodraw_e21542050776864,0,this square,age6,1542052846772.0,2018-11-12T20:00:46.772Z,1,0.0,6.274,12.029,0.022480867346938774,"(57, 163, 58, 162)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images/square.png
192,CDM_photodraw_e21542050776864,1,this shape,age6,1542052860985.0,2018-11-12T20:01:00.985Z,1,0.0,7.41,9.691,0.035255899234693876,"(3, 208, 42, 150)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images/shape.png
193,CDM_photodraw_e21542050776864,2,rectangle,age6,1542052873182.0,2018-11-12T20:01:13.182Z,1,0.0,3.124,6.188,0.02600845025510204,"(45, 183, 45, 159)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/rectangle.png
194,CDM_photodraw_e21542050776864,3,car,age6,1542052909325.0,2018-11-12T20:01:49.325Z,11,23.013,25.037,30.136,0.0770687181122449,"(12, 180, 7, 222)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/car_1.png
195,CDM_photodraw_e21542050776864,4,airplane,age6,1542052953969.0,2018-11-12T20:02:33.968Z,8,19.827,24.237,30.13,0.0716079400510204,"(0, 223, 12, 199)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/airplane_1.png
196,CDM_photodraw_e21542050776864,5,watch,age6,1542052985292.0,2018-11-12T20:03:05.292Z,18,17.379,18.228,21.854,0.08619658801020408,"(28, 223, 19, 141)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/watch_1.png
197,CDM_photodraw_e21542050776864,6,bike,age6,1542053021519.0,2018-11-12T20:03:41.519Z,13,18.835,19.35,30.216,0.17777423469387754,"(0, 199, 0, 187)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/bike_1.png
198,CDM_photodraw_e21542050776864,7,bird,age6,1542053038567.0,2018-11-12T20:03:58.567Z,6,5.277,6.842,8.319,0.056720344387755105,"(25, 223, 3, 223)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/bird_1.png
199,CDM_photodraw_e21542050776864,8,tree,age6,1542053049703.0,2018-11-12T20:04:09.703Z,2,1.432,3.349,5.128,0.06178252551020408,"(37, 222, 18, 178)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/P_tree_sketch_age6_CDM_photodraw_e21542050776864.png,P,2,111218_4,images_photocues/tree_1.png
200,CDM_photodraw_e21542050776864,9,triangle,age6,1542053068698.0,2018-11-12T20:04:28.698Z,2,2.22,2.873,6.309,0.021364795918367346,"(39, 141, 36, 175)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,triangle
201,CDM_photodraw_e21542050776864,10,house,age6,1542053105283.0,2018-11-12T20:05:05.282Z,23,25.188,27.436,30.128,0.10678411989795919,"(37, 213, 39, 168)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/house_2.png
202,CDM_photodraw_e21542050776864,11,hat,age6,1542053116050.0,2018-11-12T20:05:16.050Z,1,0.0,2.403,4.482,0.026028380102040817,"(36, 175, 39, 144)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/hat_3.png
203,CDM_photodraw_e21542050776864,12,cat,age6,1542053133193.0,2018-11-12T20:05:33.193Z,7,7.366,7.78,11.134,0.04292889030612245,"(31, 171, 31, 186)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/cat_1.png
204,CDM_photodraw_e21542050776864,13,cup,age6,1542053144313.0,2018-11-12T20:05:44.313Z,2,1.666,3.18,4.593,0.03479751275510204,"(36, 223, 52, 180)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/cup_3.png
205,CDM_photodraw_e21542050776864,14,rabbit,age6,1542053166035.0,2018-11-12T20:06:06.035Z,10,13.544,14.027,15.364,0.06905691964285714,"(25, 211, 4, 208)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/S_rabbit_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/rabbit_1.png
206,CDM_photodraw_e21542050776864,15,chair,age6,1542053180880.0,2018-11-12T20:06:20.880Z,10,5.434,7.11,8.362,0.05424904336734694,"(27, 223, 28, 223)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21542050776864.png,S,2,111218_4,images_photocues/chair_2.png
207,CDM_photodraw_e21542053241209,0,this square,age5,1542053308131.0,2018-11-12T20:08:28.130Z,2,11.168,11.581,16.39,0.02473294005102041,"(58, 165, 60, 165)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images/square.png
208,CDM_photodraw_e21542053241209,1,this shape,age5,1542053333973.0,2018-11-12T20:08:53.973Z,1,0.0,15.862,21.276,0.038185586734693876,"(10, 208, 40, 147)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images/shape.png
209,CDM_photodraw_e21542053241209,2,triangle,age5,1542053349198.0,2018-11-12T20:09:09.198Z,3,2.623,3.957,8.76,0.017518335459183673,"(46, 147, 70, 163)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,triangle
210,CDM_photodraw_e21542053241209,3,tree,age5,1542053370168.0,2018-11-12T20:09:30.168Z,3,5.66,6.849,15.103,0.022979113520408163,"(37, 202, 67, 147)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/tree_1.png
211,CDM_photodraw_e21542053241209,4,bike,age5,1542053405793.0,2018-11-12T20:10:05.793Z,5,20.337,21.086,30.138,0.030652104591836735,"(63, 196, 37, 138)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/S_bike_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/bike_3.png
212,CDM_photodraw_e21542053241209,5,house,age5,1542053437389.0,2018-11-12T20:10:37.389Z,9,20.014,20.453,23.052,0.03515625,"(78, 223, 58, 178)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/house_3.png
213,CDM_photodraw_e21542053241209,6,airplane,age5,1542053473038.0,2018-11-12T20:11:13.038Z,7,10.884,11.603,29.118,0.04615752551020408,"(24, 214, 25, 207)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/S_airplane_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/airplane_3.png
214,CDM_photodraw_e21542053241209,7,cat,age5,1542053502357.0,2018-11-12T20:11:42.356Z,11,13.263,21.378,23.327,0.046974649234693876,"(48, 162, 40, 192)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/cat_1.png
215,CDM_photodraw_e21542053241209,8,rabbit,age5,1542053534148.0,2018-11-12T20:12:14.148Z,6,11.586,15.453,25.436,0.04583864795918367,"(46, 177, 55, 169)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/S_rabbit_sketch_age5_CDM_photodraw_e21542053241209.png,S,1,111218_5,images_photocues/rabbit_1.png
216,CDM_photodraw_e21542053241209,9,rectangle,age5,1542053551751.0,2018-11-12T20:12:31.751Z,1,0.0,3.298,5.286,0.021344866071428572,"(34, 163, 78, 138)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/rectangle.png
217,CDM_photodraw_e21542053241209,10,cup,age5,1542053564341.0,2018-11-12T20:12:44.341Z,3,5.477,5.513,6.58,0.024254623724489797,"(52, 165, 40, 175)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/P_cup_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/cup_1.png
218,CDM_photodraw_e21542053241209,11,watch,age5,1542053585887.0,2018-11-12T20:13:05.887Z,5,9.857,13.331,15.539,0.02014907525510204,"(70, 162, 69, 142)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/watch_2.png
219,CDM_photodraw_e21542053241209,12,car,age5,1542053621797.0,2018-11-12T20:13:41.797Z,8,26.605,27.372,29.903,0.03437898596938776,"(48, 130, 91, 207)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/car_3.png
220,CDM_photodraw_e21542053241209,13,chair,age5,1542053646845.0,2018-11-12T20:14:06.845Z,6,12.914,15.577,19.018,0.04155373086734694,"(12, 213, 42, 124)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/P_chair_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/chair_3.png
221,CDM_photodraw_e21542053241209,14,bird,age5,1542053668370.0,2018-11-12T20:14:28.370Z,4,13.705,14.113,15.517,0.02451371173469388,"(22, 150, 45, 157)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/bird_1.png
222,CDM_photodraw_e21542053241209,15,hat,age5,1542053682190.0,2018-11-12T20:14:42.190Z,2,4.825,6.174,7.815,0.022321428571428572,"(72, 186, 36, 107)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age5_CDM_photodraw_e21542053241209.png,P,1,111218_5,images_photocues/hat_1.png
223,CDM_photodraw_e21542057631101,0,this square,age5,1542057666340.0,2018-11-12T21:21:06.340Z,1,0.0,7.193,11.174,0.02170360331632653,"(60, 159, 63, 160)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images/square.png
224,CDM_photodraw_e21542057631101,1,this shape,age5,1542057687295.0,2018-11-12T21:21:27.295Z,1,0.0,14.037,16.405,0.03655133928571429,"(10, 207, 37, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images/shape.png
225,CDM_photodraw_e21542057631101,2,rectangle,age5,1542057702410.0,2018-11-12T21:21:42.410Z,1,0.0,5.436,9.111,0.018694196428571428,"(63, 198, 96, 136)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/rectangle.png
226,CDM_photodraw_e21542057631101,3,rabbit,age5,1542057738581.0,2018-11-12T21:22:18.581Z,11,24.257,27.69,30.164,0.04245057397959184,"(73, 207, 45, 148)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/P_rabbit_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/rabbit_1.png
227,CDM_photodraw_e21542057631101,4,airplane,age5,1542057777262.0,2018-11-12T21:22:57.262Z,7,23.889,27.234,30.11,0.07344148596938775,"(21, 205, 16, 219)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/airplane_1.png
228,CDM_photodraw_e21542057631101,5,bird,age5,1542057815781.0,2018-11-12T21:23:35.780Z,15,24.315,27.914,30.173,0.0631576849489796,"(67, 214, 46, 220)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/bird_2.png
229,CDM_photodraw_e21542057631101,6,watch,age5,1542057854791.0,2018-11-12T21:24:14.791Z,11,21.547,22.981,30.2,0.0470344387755102,"(24, 213, 64, 139)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/watch_1.png
230,CDM_photodraw_e21542057631101,7,cup,age5,1542057881254.0,2018-11-12T21:24:41.254Z,3,3.74,11.169,16.986,0.03005420918367347,"(99, 187, 79, 202)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/P_cup_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/cup_2.png
231,CDM_photodraw_e21542057631101,8,hat,age5,1542057895983.0,2018-11-12T21:24:55.983Z,2,2.05,4.3,8.721,0.018494897959183673,"(99, 153, 81, 169)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age5_CDM_photodraw_e21542057631101.png,P,2,111218_6,images_photocues/hat_1.png
232,CDM_photodraw_e21542057631101,9,triangle,age5,1542057915253.0,2018-11-12T21:25:15.253Z,2,1.342,3.857,6.594,0.019471460459183673,"(60, 181, 78, 174)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,triangle
233,CDM_photodraw_e21542057631101,10,house,age5,1542057934189.0,2018-11-12T21:25:34.189Z,4,5.807,9.791,12.531,0.03832509566326531,"(18, 189, 79, 178)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/house_2.png
234,CDM_photodraw_e21542057631101,11,tree,age5,1542057958212.0,2018-11-12T21:25:58.212Z,3,14.515,15.975,18.181,0.05877311862244898,"(39, 223, 0, 217)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/tree_1.png
235,CDM_photodraw_e21542057631101,12,cat,age5,1542057987467.0,2018-11-12T21:26:27.467Z,7,15.764,17.608,23.224,0.02325813137755102,"(115, 190, 51, 135)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/cat_3.png
236,CDM_photodraw_e21542057631101,13,bike,age5,1542058010914.0,2018-11-12T21:26:50.914Z,12,13.311,14.592,17.947,0.031190210459183673,"(82, 183, 82, 156)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/S_bike_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/bike_1.png
237,CDM_photodraw_e21542057631101,14,chair,age5,1542058029567.0,2018-11-12T21:27:09.567Z,5,7.107,8.12,12.164,0.028659119897959183,"(64, 205, 82, 171)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/chair_3.png
238,CDM_photodraw_e21542057631101,15,car,age5,1542058056228.0,2018-11-12T21:27:36.228Z,6,16.512,17.925,20.647,0.054767219387755105,"(88, 217, 9, 156)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/S_car_sketch_age5_CDM_photodraw_e21542057631101.png,S,2,111218_6,images_photocues/car_2.png
239,CDM_photodraw_e21542061442525,0,this square,age5,1542061983520.0,2018-11-12T22:33:03.520Z,1,0.0,8.176,12.42,0.022620376275510203,"(61, 163, 58, 162)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,images/square.png
240,CDM_photodraw_e21542061442525,1,this shape,age5,1542062004864.0,2018-11-12T22:33:24.864Z,1,0.0,13.729,16.786,0.03453842474489796,"(9, 207, 40, 150)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,images/shape.png
241,CDM_photodraw_e21542061442525,2,triangle,age5,1542062020501.0,2018-11-12T22:33:40.501Z,3,3.627,6.478,9.627,0.019551179846938774,"(94, 177, 33, 168)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/P_triangle_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/triangle.png
242,CDM_photodraw_e21542061442525,3,watch,age5,1542062056636.0,2018-11-12T22:34:16.636Z,8,21.317,25.779,30.128,0.033880739795918366,"(33, 166, 88, 187)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/watch_1.png
243,CDM_photodraw_e21542061442525,4,airplane,age5,1542062088990.0,2018-11-12T22:34:48.990Z,6,16.776,20.372,23.309,0.05096061862244898,"(57, 178, 42, 199)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/airplane_2.png
244,CDM_photodraw_e21542061442525,5,bike,age5,1542062125189.0,2018-11-12T22:35:25.189Z,9,21.998,23.835,30.179,0.04791135204081633,"(105, 213, 10, 214)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/bike_3.png
245,CDM_photodraw_e21542061442525,6,bird,age5,1542062163544.0,2018-11-12T22:36:03.544Z,2,5.039,7.044,30.184,0.04009885204081633,"(97, 220, 28, 177)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/bird_3.png
246,CDM_photodraw_e21542061442525,7,hat,age5,1542062191339.0,2018-11-12T22:36:31.339Z,5,12.911,18.991,21.049,0.04354671556122449,"(91, 181, 48, 207)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/hat_1.png
247,CDM_photodraw_e21542061442525,8,tree,age5,1542062220811.0,2018-11-12T22:37:00.811Z,2,5.676,21.053,23.46,0.023676658163265307,"(73, 181, 78, 192)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/P_tree_sketch_age5_CDM_photodraw_e21542061442525.png,P,2,111218_8,images_photocues/tree_1.png
248,CDM_photodraw_e21542061442525,9,rectangle,age5,1542062243771.0,2018-11-12T22:37:23.771Z,3,4.225,6.464,9.973,0.0223812181122449,"(87, 136, 37, 192)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/S_rectangle_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,rectangle
249,CDM_photodraw_e21542061442525,10,rabbit,age5,1542062280347.0,2018-11-12T22:38:00.347Z,11,24.514,27.121,30.217,0.050502232142857144,"(7, 133, 52, 160)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/S_rabbit_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,images_photocues/rabbit_3.png
250,CDM_photodraw_e21542061442525,11,cup,age5,1542062301394.0,2018-11-12T22:38:21.394Z,3,3.527,9.094,12.447,0.02361686862244898,"(75, 154, 63, 153)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,images_photocues/cup_2.png
251,CDM_photodraw_e21542061442525,12,chair,age5,1542062324292.0,2018-11-12T22:38:44.292Z,5,11.973,13.214,16.395,0.036631058673469385,"(43, 193, 52, 139)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age5_CDM_photodraw_e21542061442525.png,S,2,111218_8,images_photocues/chair_2.png
